date,price_usd,usd_to_eur,market_sentiment,year,month,day_of_week,is_weekend,price_change,price_change_pct,price_7d_avg,price_30d_avg
2018-07-05,1691.384894014615,0.839737576246971,positive,2018,7,3,0,2.9119515558784315,0.17246065854263914,1691.2233239987484,1679.8589332420024
2018-07-06,1693.6879110789278,0.8561023500569399,positive,2018,7,4,0,2.303017064312826,0.1361616195380888,1692.7602943430684,1680.1548707797722
2018-07-07,1684.388829381267,0.8547474210483988,positive,2018,7,5,1,-9.299081697660768,-0.5490434003119882,1691.78348094892,1680.1805936972987
2018-07-08,1678.629910161705,0.8537755473283791,positive,2018,7,6,1,-5.7589192195619034,-0.34189963262089007,1689.212100123421,1679.8125973644276
2018-07-09,1677.2642156779862,0.8481795956891435,neutral,2018,7,0,0,-1.3656944837189258,-0.0813576879246325,1686.9596218501097,1679.3740179037914
2018-07-10,1675.8099169422821,0.8683074382483126,positive,2018,7,1,0,-1.4542987357040147,-0.08670659769105526,1684.2340885307883,1679.2131401025626
2018-07-11,1669.812532265188,0.8549319568848988,neutral,2018,7,2,0,-5.997384677094033,-0.3578797700420022,1681.5683156459959,1679.0368805557155
2018-07-12,1671.807425911949,0.8403166413674644,neutral,2018,7,3,0,1.9948936467608291,0.11946812041556676,1678.7715344884723,1678.9564250891258
2018-07-13,1673.1147939566517,0.8524830547573599,neutral,2018,7,4,0,1.3073680447027982,0.07820087555776567,1675.8325177567185,1678.8662153934986
2018-07-14,1672.193448296759,0.8575248337707422,positive,2018,7,5,1,-0.9213456598927223,-0.05506768951064611,1674.0903204589317,1678.7530589240248
2018-07-15,1668.4644907959673,0.8441189140107569,positive,2018,7,6,1,-3.7289575007916937,-0.22299797338578564,1672.6381176923976,1678.3107754062257
2018-07-16,1673.75802642805,0.8608927224693109,neutral,2018,7,0,0,5.293535632082694,0.31726990063525307,1672.1372335138353,1678.3684600535025
2018-07-17,1682.0850619934915,0.8538203370571601,neutral,2018,7,1,0,8.32703556544152,0.4975053403156515,1673.0336828068653,1678.6781145635432
2018-07-18,1679.7172545742587,0.8265752166233465,positive,2018,7,2,0,-2.367807419232804,-0.14076621169363257,1674.4486431367325,1679.2101720305075
2018-07-19,1676.7064199884849,0.8529967197733792,negative,2018,7,3,0,-3.010834585773864,-0.17924651173134576,1675.1484994333805,1679.5135829620315
2018-07-20,1679.2124583155446,0.8459397084558729,negative,2018,7,4,0,2.5060383270597413,0.14946196288059266,1676.0195943417937,1679.914604956865
2018-07-21,1677.4723114168098,0.8553717981454173,negative,2018,7,5,1,-1.7401468987347926,-0.10362875109206637,1676.7737176446583,1680.1860203930696
2018-07-22,1676.8253254134936,0.8594421484025181,positive,2018,7,6,1,-0.6469860033162149,-0.03856910179159678,1677.9681225900188,1680.5781834559286
2018-07-23,1680.573591172117,0.8519516204714181,positive,2018,7,0,0,3.748265758623347,0.22353346540129326,1678.9417746963143,1680.8803778887993
2018-07-24,1671.0768107345805,0.8666525223394469,neutral,2018,7,1,0,-9.496780437536472,-0.565091614400115,1677.3691673736125,1680.6907255297417
2018-07-25,1677.7183223588438,0.848212931154365,positive,2018,7,2,0,6.64151162426333,0.39743903940261394,1677.0836056285534,1680.6235328409914
2018-07-26,1678.1317249804906,0.8562481782305388,positive,2018,7,3,0,0.4134026216468101,0.02464076455133135,1677.2872206274112,1680.590039780773
2018-07-27,1676.1242592576796,0.8580494257363734,positive,2018,7,4,0,-2.007465722811048,-0.11962503854304751,1676.8460493334308,1680.3913216489118
2018-07-28,1675.7280884865722,0.8490265403110726,neutral,2018,7,5,1,-0.3961707711073359,-0.02363612178030161,1676.596874629111,1680.2955465860111
2018-07-29,16755.90235261675,0.8577877430797778,neutral,2018,7,6,1,15080.174264130179,899.9177353260089,3830.7507356581477,2182.7279877176134
2018-07-30,1666.9842287444503,0.8440532701283783,negative,2018,7,0,0,-15088.918123872301,-90.05136104481942,3828.809398168481,2181.9199112377514
2018-07-31,1674.5089198817163,0.8457743158097878,negative,2018,7,1,0,7.524691137266018,0.4513954605877446,3829.2996994752148,2181.1825560358025
2018-08-01,1674.7655480430694,0.8368751130966369,positive,2018,8,2,0,0.25662816135309185,0.01532557744579055,3828.8778745729614,2180.573688850866
2018-08-02,1677.0305586953064,0.8524140911637005,positive,2018,8,3,0,2.265010652236924,0.13524344675488464,3828.7205651036493,2179.9784191347917
2018-08-03,1681.8383075481765,0.8532525167585434,neutral,2018,8,4,0,4.807748852870191,0.2866822448727824,3829.5368577165777,2179.757264637773
2018-08-04,1676.782495260375,0.8617926315857922,negative,2018,8,5,1,-5.055812287801473,-0.300612268439282,3829.687487255692,2179.2705180126313
2018-08-05,1679.1998547555513,0.8579114000435588,negative,2018,8,6,1,2.4173594951762425,0.14416655123781208,1675.8728447040921,2178.7875828018523
2018-08-06,1677.9116493010574,0.8471520444335257,negative,2018,8,0,0,-1.288205454493891,-0.07671543389226043,1677.4339047836074,2178.5716767991785
2018-08-07,1682.19550317714,0.8382182031266572,positive,2018,8,1,0,4.283853876082503,0.255308667644516,1678.5319881115252,2178.690529899693
2018-08-08,1671.6093660753822,0.8543285040251997,positive,2018,8,2,0,-10.586137101757686,-0.6293048032623871,1678.081104973284,2178.5020349129395
2018-08-09,1671.163894574176,0.8611075317241464,positive,2018,8,3,0,-0.445471501206157,-0.026649258507804863,1677.243010098837,2178.3471675006695
2018-08-10,1668.199791295256,0.8575518497380394,neutral,2018,8,4,0,-2.9641032789199926,-0.17736759922493128,1675.2946506341339,2178.2934094683387
2018-08-11,1670.411106048427,0.8608447752485728,negative,2018,8,5,1,2.211314753170882,0.13255694939595664,1674.3844521752842,2178.2468654728877
2018-08-12,1672.811326985268,0.8478811046880176,neutral,2018,8,6,1,2.400220936840924,0.14369043214270683,1673.4718053509582,2178.2367499071747
2018-08-13,1669.323197511158,0.8453338103182435,negative,2018,8,0,0,-3.4881294741098827,-0.20851900138649793,1672.2448836666867,2178.141074880988
2018-08-14,1665.8123281902776,0.842630986477682,positive,2018,8,1,0,-3.5108693208803743,-0.21031693120390216,1669.9044300971348,2178.0526694607984
2018-08-15,1665.309001347491,0.8494410353338641,neutral,2018,8,2,0,-0.5033268427866915,-0.030215098920149952,1669.0043779931507,2177.7710352914464
2018-08-16,1660.875790210915,0.8492140920403117,neutral,2018,8,3,0,-4.433211136575892,-0.2662095222561556,1667.534648798399,2177.064059565361
2018-08-17,1665.1357086881756,0.8520667762853912,positive,2018,8,4,0,4.2599184772604985,0.256486276840695,1667.0969227116732,2176.5780080358245
2018-08-18,1663.3396726859382,0.8487070254296449,negative,2018,8,5,1,-1.7960360022373152,-0.10786123874866327,1666.0867179456034,2176.132449792406
2018-08-19,1648.8547315893302,0.8486637227027323,negative,2018,8,6,1,-14.484941096608054,-0.8708348231253327,1662.6643471747552,2175.120525568199
2018-08-20,1647.0306213062213,0.8422330594702785,negative,2018,8,0,0,-1.8241102831088938,-0.11062892613654673,1659.4796934311928,2174.105802564513
2018-08-21,1641.8879022020014,0.8594161901355148,negative,2018,8,1,0,-5.14271910421985,-0.31224186349014804,1656.0619182900102,2172.9412217907966
2018-08-22,1633.7815231246966,0.8507651806224371,positive,2018,8,2,0,-8.106379077304837,-0.49372305298267527,1651.5579928296113,2171.3814861892156
2018-08-23,1627.6443899335836,0.8482555606571471,positive,2018,8,3,0,-6.13713319111298,-0.37563977216338307,1646.8106499328494,2169.933738829183
2018-08-24,1628.2414322927486,0.8425257074675079,positive,2018,8,4,0,0.597042359165016,0.03668137603383137,1641.5400390192171,2168.284509160313
2018-08-25,1634.93463643399,0.8366808688960892,positive,2018,8,5,1,6.693204141241267,0.41106951392437807,1637.4821766975103,2166.844606208763
2018-08-26,1636.5505588033147,0.8630796419254935,neutral,2018,8,6,1,1.615922369324835,0.09883712371825393,1635.7244377280792,2165.525482860284
2018-08-27,1633.568041862236,0.855546387081318,neutral,2018,8,0,0,-2.9825169410787566,-0.18224410636354937,1633.8012120932242,2164.120147972806
2018-08-28,1635.8975628380895,0.8337608215743003,neutral,2018,8,1,0,2.329520975853484,0.1426032412581879,1632.9454493269513,1660.1199883135173
2018-08-29,1633.6521112869946,0.8576314230070965,positive,2018,8,2,0,-2.2454515510949022,-0.13726113432184217,1632.9269619215652,1659.008917731602
2018-08-30,1630.229109441179,0.8592248117023311,negative,2018,8,3,0,-3.4230018458156337,-0.20953064744726468,1633.2962075655075,1657.532924050251
2018-08-31,1624.507296100014,0.8512437612230093,neutral,2018,8,4,0,-5.721813341164989,-0.3509821599938401,1632.762759537974,1655.8576489854822
2018-09-01,1615.7981520662554,0.8659811089575176,neutral,2018,9,5,1,-8.709144033758548,-0.5361098749551152,1630.028976056869,1653.816568764514
2018-09-02,1613.8985335334582,0.8521671964212288,positive,2018,9,6,1,-1.8996185327971489,-0.11756533638610511,1626.7929724468897,1651.55190963069
2018-09-03,1614.7388009830588,0.8358317647205081,negative,2018,9,0,0,0.8402674496005602,0.05206445338052923,1624.1030808927212,1649.4837864881126
2018-09-04,1614.3056826329844,0.8536516900104831,negative,2018,9,1,0,-0.43311835007443733,-0.026822811826332504,1621.018526577706,1647.3206474173605
2018-09-05,1612.2758479932477,0.8524489730171273,negative,2018,9,2,0,-2.0298346397366913,-0.12574041345292386,1617.9647746785995,1645.132787373767
2018-09-06,1607.5971176897638,0.8439670315122184,positive,2018,9,3,0,-4.678730303483917,-0.2901941568688393,1614.731632999826,1642.6461745241877
2018-09-07,1610.6883486481884,0.8557355883687743,negative,2018,9,4,0,3.091230958424603,0.1922889089815527,1612.7574976495653,1640.6154739432814
2018-09-08,16041.526890484556,0.8333233473380913,neutral,2018,9,5,1,14430.838541836369,895.9423189438118,3673.575888852179,2119.6275738069608
2018-09-09,1608.082828617673,0.8599056682744278,neutral,2018,9,6,1,-14433.444061866883,-89.97550021518495,3672.7450738642106,2117.623675051041
2018-09-10,1603.1217435230392,0.8412187829639455,neutral,2018,9,0,0,-4.961085094633745,-0.3085093010350981,3671.085494227065,2115.380696300195
2018-09-11,1599.409567336274,0.8401505387488296,positive,2018,9,1,0,-3.7121761867651912,-0.231559218865518,3668.957477756106,2112.933970978562
2018-09-12,1592.1256413831957,0.8488617522769252,negative,2018,9,2,0,-7.283925953078324,-0.4554134289198486,3666.0788768118123,2110.3607191076294
2018-09-13,1589.6686306487675,0.8543297292804364,positive,2018,9,3,0,-2.457010734428195,-0.15432266591056676,3663.517664377385,2107.822595856246
2018-09-14,1594.5951929411574,0.8516392406359343,negative,2018,9,4,0,4.926562292389917,0.3099112731676179,3661.218642133523,2105.465468909368
2018-09-15,1597.2233333833772,0.8425734083422762,positive,2018,9,5,1,2.628140442219774,0.16481552521001586,1597.7467054047834,2103.3437203484505
2018-09-16,1602.1654439435174,0.8449391070880811,neutral,2018,9,6,1,4.942110560140236,0.30941888068161116,1596.9013647370468,2101.2447115236287
2018-09-17,1604.8261566731871,0.8386695765262253,positive,2018,9,0,0,2.66071272966974,0.1660697863462124,1597.1448523299252,2099.29426098987
2018-09-18,1599.3578075305352,0.8477532009837013,positive,2018,9,1,0,-5.4683491426519595,-0.3407440189028277,1597.1374580719626,2097.6443635212436
2018-09-19,1597.7538614088976,0.860750212145109,positive,2018,9,2,0,-1.6039461216375912,-0.10028688477872194,1597.9414895042057,2096.0018048579996
2018-09-20,1593.9028657633103,0.8499573706235612,neutral,2018,9,3,0,-3.850995645587318,-0.2410255883964152,1598.5463802348545,2094.4023036433764
2018-09-21,1600.6057402835054,0.8585941425475945,positive,2018,9,4,0,6.70287452019511,0.4205321832447595,1599.40502985519,2093.2964442153366
2018-09-22,1594.6717970513737,0.8645540133772619,positive,2018,9,5,1,-5.933943232131696,-0.37073109778306135,1599.0405246649038,2092.19735778593
2018-09-23,1599.1902854983193,0.8441198148096303,neutral,2018,9,6,1,4.518488446945639,0.2833491164326407,1598.6155020298756,2091.228986226115
2018-09-24,1603.7050548488633,0.8481342674694463,negative,2018,9,0,0,4.514769350543929,0.28231595648651187,1598.4553446264006,2090.188000173278
2018-09-25,1612.9031558574436,0.871711928610625,positive,2018,9,1,0,9.198101008580352,0.5735531593399568,1600.3903943873877,2089.3997534084156
2018-09-26,1610.9047228942961,0.8644434341197994,neutral,2018,9,2,0,-1.9984329631474793,-0.12390284908860849,1602.2690888853017,2088.6443094428173
2018-09-27,1614.516333692197,0.8332759547418764,positive,2018,9,3,0,3.6116107979007666,0.22419766647725492,1605.2138700179999,2087.931601804621
2018-09-28,1625.9745928748912,0.853871483160609,neutral,2018,9,4,0,11.458259182694292,0.7097022769965156,1608.8379918167689,2087.6756845242176
2018-09-29,1622.9363844902227,0.850005599923397,negative,2018,9,5,1,-3.038208384668451,-0.18685460387770636,1612.875790022319,2087.432593692519
2018-09-30,1615.3111832525608,0.8582645311085876,negative,2018,9,6,1,-7.6252012376619405,-0.4698398107611079,1615.178775415782,2087.126056597604
2018-10-01,1605.961133083022,0.8425502123251494,positive,2018,10,0,0,-9.35005016953869,-0.5788389423957097,1615.5010723063763,2086.7981559648297
2018-10-02,1609.5746932273287,0.8416039162795933,neutral,2018,10,1,0,3.6135601443065752,0.22500919043846324,1615.025577644931,2086.6540279546252
2018-10-03,1600.2089421870357,0.8432392928470639,negative,2018,10,2,0,-9.365751040292935,-0.581877379142548,1613.4976089724655,2086.169699328091
2018-10-04,1598.397346922346,0.8442807145380157,negative,2018,10,3,0,-1.8115952646896858,-0.11320992008791997,1611.1948965767726,2085.63942147107
2018-10-05,1600.633912857541,0.8581532416680901,neutral,2018,10,4,0,2.2365659351949034,0.13992552849899642,1607.5747994314368,2085.251356966546
2018-10-06,1601.6097905416905,0.8381879882685112,positive,2018,10,5,1,0.9758776841495092,0.060968199930688804,1604.528143153075,2085.051779394944
2018-10-07,1603.7870148626112,0.8437738610004067,negative,2018,10,6,1,2.1772243209206863,0.13593974848169488,1602.881833383082,2084.8217349354245
2018-10-08,1604.9484641416157,0.8321098760949855,negative,2018,10,0,0,1.1614492790045006,0.0724191721370282,1602.7371663914528,1603.6024540573264
2018-10-09,1611.3927932081824,0.8600711782341237,negative,2018,10,1,0,6.444329066566752,0.4015287226068809,1602.9968949601462,1603.7127862103434
2018-10-10,1606.6812113044884,0.8627103009943113,positive,2018,10,2,0,-4.711581903693968,-0.2923918937426495,1603.921504834068,1603.8314351363917
2018-10-11,1603.3462356121959,0.8467292656913621,negative,2018,10,3,0,-3.3349756922925735,-0.2075692221224723,1604.6284889326178,1603.9626574122558
2018-10-12,1599.5329383858418,0.8470205063518678,neutral,2018,10,4,0,-3.8132972263540523,-0.23783367195782112,1604.4712068652323,1604.209567312344
2018-10-13,1603.733897445155,0.8545322190228289,positive,2018,10,5,1,4.200959059313163,0.2626366083809728,1604.7746507085842,1604.6784095388903
2018-10-14,1608.2858903871302,0.8647448200737825,negative,2018,10,6,1,4.551992941975186,0.2838371720661925,1605.4173472120872,1605.1347661204227
2018-10-15,1610.5920169837227,0.8540861074756392,neutral,2018,10,0,0,2.3061265965925486,0.14339033939030355,1606.2235690466737,1605.580388907101
2018-10-16,1616.5594853181724,0.8430245805752489,neutral,2018,10,1,0,5.967468334449677,0.37051396452500995,1606.9616679195294,1606.0601902862559
2018-10-17,1610.7192809812905,0.8338117742801355,positive,2018,10,2,0,-5.840204336881925,-0.3612737044274228,1607.5385350162155,1606.256627763193
2018-10-18,1619.1054015390462,0.8388487373733651,neutral,2018,10,3,0,8.386120557755703,0.5206444510086561,1609.789844434337,1606.91488089681
2018-10-19,1626.7715946476073,0.8507321945031247,positive,2018,10,4,0,7.666193108561174,0.4734832643553677,1613.6810810431605,1607.8821386714337
2018-10-20,1630.4997046338362,0.843446724767992,positive,2018,10,5,1,3.728109986228901,0.22917230657919507,1617.5047677844009,1609.1020333004512
2018-10-21,1639.4586991776914,0.8519496770599075,positive,2018,10,6,1,8.95899454385517,0.5494631197045852,1621.9580261830524,1610.3971319302573
2018-10-22,1631.2255831393027,0.8444707598376376,neutral,2018,10,0,0,-8.233116038388744,-0.5021850225637392,1624.9056784909924,1611.6155914665217
2018-10-23,1628.6533424579893,0.8394185356870558,positive,2018,10,1,0,-2.5722406813133603,-0.15768761279252308,1626.6333723681091,1612.5976933651773
2018-10-24,1625.0268251545797,0.8382296836854692,positive,2018,10,2,0,-3.626517303409628,-0.22266968721142977,1628.6773072500075,1613.3084190420343
2018-10-25,1628.6842217733665,0.8656235450937323,neutral,2018,10,3,0,3.6573966187868336,0.225066845800459,1630.0457101406248,1613.8344545725652
2018-10-26,1623.4835180753557,0.8588898774918364,positive,2018,10,4,0,-5.200703698010784,-0.3193193394081084,1629.5759849160172,1614.2537477452672
2018-10-27,1627.320993822043,0.8673051795182796,negative,2018,10,5,1,3.8374757466872325,0.23637294151508392,1629.1218833714756,1614.6805697495954
2018-10-28,1634.2236745420266,0.855399509007551,neutral,2018,10,6,1,6.902680719983664,0.42417450190768147,1628.3740227092378,1614.9555391385
2018-10-29,1637.7496890424468,0.8457000859138516,neutral,2018,10,0,0,3.5260145004201604,0.21576082609426894,1629.3060378382581,1615.4493159569072
2018-10-30,1639.2184441607542,0.8632334092248993,neutral,2018,10,1,0,1.4687551183073992,0.0896812942865699,1630.8153380815104,1616.2462246538473
2018-10-31,1634.3290774562504,0.8496693199863823,negative,2018,10,2,0,-4.8893667045038,-0.29827426124448,1632.144231267463,1617.1918227996214
2018-11-01,1630.1448226256234,0.8522084177029035,positive,2018,11,3,0,-4.184254830626969,-0.2560227856399311,1632.3528885320713,1617.8774937795647
2018-11-02,1636.442917152107,0.8495717562092447,neutral,2018,11,4,0,6.29809452648351,0.38635184058919414,1634.2042312573217,1619.085292945067
2018-11-03,1640.3896621716335,0.8205309578071598,neutral,2018,11,5,1,3.9467450195265883,0.24117828847920464,1636.0711838786917,1620.48503678671
2018-11-04,1640.2445645747457,0.8660473501229485,neutral,2018,11,6,1,-0.14509759688780832,-0.008845312807914674,1636.9313110262228,1621.80539184395
2018-11-05,1638.2050168459164,0.8549100394595776,negative,2018,11,0,0,-2.0395477288293478,-0.12434412360684544,1636.9963578552902,1623.0252327207575
2018-11-06,1628.1259774803593,0.853298230608685,negative,2018,11,1,0,-10.079039365557037,-0.6152489622429869,1635.4117197580908,1623.8365314746827
2018-11-07,1622.8217153869373,0.8493822393772944,negative,2018,11,2,0,-5.3042620934220395,-0.3257894147497553,1633.767810891046,1624.4323065161932
2018-11-08,1632.428810822636,0.8516342782038613,positive,2018,11,3,0,9.607095435698739,0.59199943805337,1634.0940949191904,1625.1335071033418
2018-11-09,1626.0765329676237,0.8440272106415375,positive,2018,11,4,0,-6.352277855012289,-0.3891304670009532,1632.613182892836,1625.7800178254463
2018-11-10,1627.0739320737289,0.8561657935230726,negative,2018,11,5,1,0.9973991061051493,0.06133777137076191,1630.7109357359925,1626.5709410408308
2018-11-11,1632.161151939705,0.8369290165560086,positive,2018,11,6,1,5.087219865976067,0.31266064594202003,1629.5561625024152,1627.6585481592929
2018-11-12,1625.9365385996934,0.8518606843247054,negative,2018,11,0,0,-6.224613340011501,-0.3813724724800571,1627.8035227529547,1628.3986361977775
2018-11-13,1626.910090973599,0.8556157347057111,positive,2018,11,1,0,0.973552373905477,0.059876406661230064,1627.6298246805604,1629.019442883993
2018-11-14,1631.6496686611522,0.8480133086617709,positive,2018,11,2,0,4.739577687553265,0.291323885311745,1628.890960862591,1629.7213646065743
2018-11-15,1631.7621652706885,0.8537086779247103,negative,2018,11,3,0,0.11249660953626517,0.006894654636768749,1628.7957257837413,1630.2281206049913
2018-11-16,1646.1541805490222,0.8400866560776574,neutral,2018,11,4,0,14.392015278333702,0.8819922158169513,1631.6639611525127,1631.4092839239156
2018-11-17,1637.861184254631,0.8403417322910404,neutral,2018,11,5,1,-8.29299629439106,-0.5037800463881914,1633.2049971783558,1632.0344766811018
2018-11-18,1643.2048269040506,0.852367171210264,positive,2018,11,6,1,5.3436426494195075,0.32625735934095346,1634.7826650304053,1632.5822510896498
2018-11-19,1642.3908182170683,0.8567854965462105,positive,2018,11,0,0,-0.8140086869823335,-0.04953787097351503,1637.1332764043161,1632.9786215424242
2018-11-20,1646.3004189912517,0.8312513434449829,positive,2018,11,1,0,3.9096007741834455,0.23804326782754792,1639.9033232639808,1633.206678869543
2018-11-21,1648.556954749748,0.8552202063511076,positive,2018,11,2,0,2.256535758496284,0.13706707065523904,1642.318649848066,1633.784391256558
2018-11-22,1644.9411737641979,0.8445679849962366,positive,2018,11,3,0,-3.6157809855501455,-0.2193300616719629,1644.2013653471386,1634.3273189667646
2018-11-23,1646.1361557264945,0.8480719391269258,positive,2018,11,4,0,1.1949819622966515,0.07264587824511448,1644.1987903724917,1635.0309633191619
2018-11-24,1636.896648469503,0.8366048207643496,negative,2018,11,5,1,-9.239507256991601,-0.5612845100844033,1644.060999546045,1635.3047108756998
2018-11-25,1639.96288597236,0.8414838275981329,neutral,2018,11,6,1,3.0662375028571205,0.18732016500393467,1643.597865127232,1635.8540231389334
2018-11-26,1641.5036783023127,0.8596612532553031,neutral,2018,11,0,0,1.5407923299526374,0.09395287802742569,1643.4711308536953,1636.3267792882755
2018-11-27,1644.7469791455283,0.8503286337398022,negative,2018,11,1,0,3.243300843215593,0.19758108897873772,1643.2492108757347,1636.6775561083923
2018-11-28,1650.0875707709638,0.8461722159829044,negative,2018,11,2,0,5.340591625435536,0.32470596955953557,1643.467870307337,1637.0888188326762
2018-11-29,1651.9756699720124,0.8488351164736896,neutral,2018,11,3,0,1.8880992010485897,0.11442418175215963,1644.4727983370249,1637.5140596930514
2018-11-30,1652.766117071004,0.854892118246643,neutral,2018,11,4,0,0.7904470989915353,0.0478485920440308,1645.4199356719548,1638.1286276802098
2018-12-01,1648.4107753876974,0.8544049449616333,positive,2018,12,5,1,-4.355341683306506,-0.26351833077417064,1647.0648109459828,1638.737492772279
2018-12-02,1644.899671569452,0.849249729996032,neutral,2018,12,6,1,-3.511103818245374,-0.21299932460218107,1647.7700660312817,1639.0193845861907
2018-12-03,1650.8833446703388,0.8609295911089666,positive,2018,12,0,0,5.98367310088679,0.36377131105982397,1649.110018369571,1639.3691740028141
2018-12-04,1658.1150216988688,0.8597046263690666,positive,2018,12,1,0,7.23167702852993,0.4380489422148637,1651.019738734334,1639.9648559069515
2018-12-05,1656.9744695173085,0.854133720291304,neutral,2018,12,2,0,-1.1405521815602242,-0.06878607133006254,1652.0035814123833,1640.5905043293312
2018-12-06,1657.254483253575,0.8505461178291007,positive,2018,12,3,0,0.28001373626648274,0.016899097808553698,1652.7576975954635,1641.5614545217718
2018-12-07,1652.7814113786062,0.8565732109511953,positive,2018,12,4,0,-4.473071874968809,-0.2699085698767978,1652.7598824965496,1642.5601110548275
2018-12-08,1658.6951956049434,0.8531426742180118,negative,2018,12,5,1,5.913784226337157,0.357808006892113,1654.2290853847276,1643.4356572142376
2018-12-09,1662.0722797234023,0.8606080007180594,neutral,2018,12,6,1,3.3770841184589244,0.20359883644729404,1656.6823151210062,1644.6355154394303
2018-12-10,1671.828366905721,0.8589956137673831,negative,2018,12,0,0,9.756087182318652,0.5869833280621295,1659.6744611546321,1646.1273299338297
2018-12-11,1667.4867515198225,0.8398174609858227,positive,2018,12,1,0,-4.341615385898422,-0.2596926497864138,1661.0132797004828,1647.3048499198337
2018-12-12,1665.6467120247312,0.8391403682925829,positive,2018,12,2,0,-1.8400394950913324,-0.11034807283561987,1662.2521714872576,1648.628522367335
2018-12-13,1666.8539416373592,0.8429875045559592,negative,2018,12,3,0,1.207229612627998,0.07247813140160986,1663.6235226849408,1649.9599840561273
2018-12-14,1670.1363893259881,0.8597613869006692,negative,2018,12,4,0,3.282447688628963,0.19692473387347142,1666.1028052488525,1651.242874744955
2018-12-15,1669.1080511382497,0.8342369100322875,negative,2018,12,5,1,-1.0283381877384272,-0.0615721083805254,1667.590356039325,1652.487737607207
2018-12-16,1664.7932456859812,0.8539475738910799,positive,2018,12,6,1,-4.3148054522685015,-0.25850965426270633,1667.9790654625504,1653.109039778439
2018-12-17,1669.2502833305991,0.8536254309109296,neutral,2018,12,0,0,4.4570376446179125,0.2677231936258462,1667.6107678089616,1654.1553430809715
2018-12-18,1672.905960143327,0.8616264805868619,positive,2018,12,1,0,3.655676812727961,0.21900111979815673,1668.3849404694622,1655.145380855614
2018-12-19,1668.3745896405085,0.8518033869066388,negative,2018,12,2,0,-4.531370502818618,-0.2708682143992336,1668.774637271716,1656.0115065697287
2018-12-20,1675.2018036460358,0.836567906094161,neutral,2018,12,3,0,6.827214005527367,0.40921349725173695,1669.9671889872413,1656.9748860582215
2018-12-21,1681.102797192019,0.8404064503935188,negative,2018,12,4,0,5.900993545983056,0.35225568245806915,1671.5338186823885,1658.0597474729636
2018-12-23,1682.2722689901382,0.8446205603366685,neutral,2018,12,6,1,1.1694717981192753,0.06956575172396562,1673.4144212326585,1659.3041173138286
2018-12-24,1685.0925578457177,0.8481709843257607,neutral,2018,12,0,0,2.82028885557952,0.16764758639649102,1676.3143229697637,1660.602664051136
2018-12-25,1680.8340424944363,0.8383455847377894,positive,2018,12,1,0,-4.258515351281403,-0.2527169995175549,1677.9691457074548,1662.067243851967
2018-12-26,1681.0341998902568,0.8647066199065229,negative,2018,12,2,0,0.20015739582049719,0.01190821882233184,1679.130322814159,1663.43628764923
2018-12-27,1670.322282167211,0.8367471862804756,negative,2018,12,3,0,-10.711917723045872,-0.6372218794683193,1679.4085646036876,1664.3969077780603
2018-12-28,1674.7545603947256,0.8634610342386247,negative,2018,12,4,0,4.432278227514644,0.2653546728577316,1679.3446727106434,1665.3971604863666
2018-12-29,1666.9970942825162,0.8618516303143934,positive,2018,12,5,1,-7.757466112209386,-0.463200178441725,1677.3295722950004,1665.960811270085
2018-12-30,1674.5641934246614,0.8589830254968903,negative,2018,12,6,1,7.567099142145253,0.4539359527439446,1676.2284186427894,1666.71376205184
2018-12-31,1672.963592954829,0.8430623339250325,neutral,2018,12,0,0,-1.6006004698324432,-0.09558310610708887,1674.4957093726623,1667.3870112479676
2019-01-01,1671.9552580451732,0.853424508791769,negative,2019,1,1,0,-1.0083349096557868,-0.06027237615343628,1673.227311594196,1668.1718273365502
2019-01-02,1668.8665885147507,0.8372262886644938,negative,2019,1,2,0,-3.0886695304225213,-0.18473398229769122,1671.4890813976951,1668.97072456806
2019-01-03,1667.4763941451401,0.8591090703503375,neutral,2019,1,3,0,-1.3901943696105263,-0.08330170782840929,1671.082525965971,1669.5238262172202
2019-01-04,1674.6190508708805,0.8492601521846372,neutral,2019,1,4,0,7.14265672574038,0.4283512948560997,1671.0631674625645,1670.0739605229537
2019-01-05,1662.230007588205,0.8459067978541331,negative,2019,1,5,1,-12.38904328267563,-0.7398126323854171,1670.382155077663,1670.249145125317
2019-01-06,1668.6648345186459,0.8377625515334373,neutral,2019,1,6,1,6.434826930440977,0.38712012784425376,1669.5393895196607,1670.629490167486
2019-01-07,1670.4049519241544,0.8252249388137098,positive,2019,1,0,0,1.7401174055084994,0.1042820205419126,1669.1738693724214,1671.2169415190042
2019-01-08,1664.4198436848683,0.8396145914296425,neutral,2019,1,1,0,-5.985108239286092,-0.3583028314416703,1668.0973816066635,1671.4077631216685
2019-01-09,1659.0932817196222,0.861127981956129,positive,2019,1,2,0,-5.326561965246128,-0.3200251418208011,1666.701194921645,1671.308463188209
2019-01-10,1667.5252468556632,0.845971665715252,neutral,2019,1,3,0,8.431965136041072,0.5082273087925193,1666.7081738802913,1671.1650258532072
2019-01-11,1662.8477124559495,0.8483067114288495,positive,2019,1,4,0,-4.67753439971375,-0.28050756104196495,1665.0265541067297,1671.0103912177449
2019-01-12,1657.1309599029698,0.8565555435828845,positive,2019,1,5,1,-5.716752552979642,-0.3437929108093929,1664.2981187231248,1670.7265328136862
